;Invoice ID;Branch;City;Customer type;Gender;Product line;Unit price;Quantity;Tax 5%;Total;Date;Time;Payment;cogs;gross margin percentage;gross income;Rating;;Rótulos de Linha;Soma de Unit price;Soma de Quantity;Soma de Tax 5%;Soma de Total;Soma de cogs;Soma de gross margin percentage;Soma de gross income;Soma de Rating
807;257-60-7754;A;Yangon;Normal;Female;Electronic accessories;50,23;4;10,046;210,966;01/08/2019;17:12;Cash;200,92;4,761904762;10,046;9;;11;96,37;7;33,7295;708,3195;674,59;4,761904762;33,7295;6
808;559-61-5987;B;Mandalay;Normal;Female;Health and beauty;17,75;1;0,8875;18,6375;1/14/2019;10:38;Cash;17,75;4,761904762;0,8875;8,6;;189-52-0236;99,55;7;34,8425;731,6925;696,85;4,761904762;34,8425;7,6
809;189-55-2313;C;Naypyitaw;Normal;Female;Fashion accessories;62,18;10;31,09;652,89;1/31/2019;10:33;Ewallet;621,8;4,761904762;31,09;6;;A;99,55;7;34,8425;731,6925;696,85;4,761904762;34,8425;7,6
810;565-91-4567;B;Mandalay;Normal;Male;Health and beauty;10,75;8;4,3;90,3;3/15/2019;14:38;Ewallet;86;4,761904762;4,3;6,2;;Yangon;99,55;7;34,8425;731,6925;696,85;4,761904762;34,8425;7,6
811;380-60-5336;A;Yangon;Normal;Female;Electronic accessories;40,26;10;20,13;422,73;2/24/2019;18:06;Credit card;402,6;4,761904762;20,13;5;;Male;99,55;7;34,8425;731,6925;696,85;4,761904762;34,8425;7,6
812;815-04-6282;C;Naypyitaw;Member;Female;Sports and travel;64,97;5;16,2425;341,0925;02/08/2019;12:52;Credit card;324,85;4,761904762;16,2425;6,5;;Normal;99,55;7;34,8425;731,6925;696,85;4,761904762;34,8425;7,6
813;674-56-6360;A;Yangon;Normal;Male;Electronic accessories;95,15;1;4,7575;99,9075;3/22/2019;14:00;Cash;95,15;4,761904762;4,7575;6;;Electronic accessories;99,55;7;34,8425;731,6925;696,85;4,761904762;34,8425;7,6
814;778-34-2523;A;Yangon;Member;Female;Electronic accessories;48,62;8;19,448;408,408;1/24/2019;10:57;Cash;388,96;4,761904762;19,448;5;;3/14/2019;99,55;7;34,8425;731,6925;696,85;4,761904762;34,8425;7,6
815;499-27-7781;B;Mandalay;Normal;Female;Food and beverages;53,21;8;21,284;446,964;3/14/2019;16:45;Ewallet;425,68;4,761904762;21,284;5;;12;99,55;7;34,8425;731,6925;696,85;4,761904762;34,8425;7,6
816;477-59-2456;C;Naypyitaw;Normal;Female;Fashion accessories;45,44;7;15,904;333,984;1/23/2019;11:15;Cash;318,08;4,761904762;15,904;9,2;;189-55-2313;62,18;10;31,09;652,89;621,8;4,761904762;31,09;6
817;832-51-6761;A;Yangon;Normal;Male;Food and beverages;33,88;8;13,552;284,592;1/19/2019;20:29;Ewallet;271,04;4,761904762;13,552;9,6;;C;62,18;10;31,09;652,89;621,8;4,761904762;31,09;6
818;869-11-3082;B;Mandalay;Member;Male;Health and beauty;96,16;4;19,232;403,872;1/27/2019;20:03;Credit card;384,64;4,761904762;19,232;8,4;;Naypyitaw;62,18;10;31,09;652,89;621,8;4,761904762;31,09;6
819;190-59-3964;B;Mandalay;Member;Male;Food and beverages;47,16;5;11,79;247,59;02/03/2019;14:35;Credit card;235,8;4,761904762;11,79;6;;Female;62,18;10;31,09;652,89;621,8;4,761904762;31,09;6
820;366-43-6862;B;Mandalay;Normal;Male;Electronic accessories;52,89;4;10,578;222,138;3/25/2019;16:32;Ewallet;211,56;4,761904762;10,578;6,7;;Normal;62,18;10;31,09;652,89;621,8;4,761904762;31,09;6
821;186-43-8965;A;Yangon;Member;Female;Home and lifestyle;47,68;2;4,768;100,128;2/24/2019;10:10;Credit card;95,36;4,761904762;4,768;4,1;;Fashion accessories;62,18;10;31,09;652,89;621,8;4,761904762;31,09;6
822;784-21-9238;C;Naypyitaw;Member;Male;Sports and travel;10,17;1;0,5085;10,6785;02/07/2019;14:15;Cash;10,17;4,761904762;0,5085;5,9;;1/31/2019;62,18;10;31,09;652,89;621,8;4,761904762;31,09;6
823;276-75-6884;A;Yangon;Normal;Female;Health and beauty;68,71;3;10,3065;216,4365;03/04/2019;10:05;Cash;206,13;4,761904762;10,3065;8,7;;10;62,18;10;31,09;652,89;621,8;4,761904762;31,09;6
824;109-86-4363;B;Mandalay;Member;Female;Sports and travel;60,08;7;21,028;441,588;2/14/2019;11:36;Credit card;420,56;4,761904762;21,028;4,5;;189-98-2939;78,55;9;35,3475;742,2975;706,95;4,761904762;35,3475;7,2
825;569-76-2760;A;Yangon;Member;Female;Sports and travel;22,01;4;4,402;92,442;1/29/2019;18:15;Credit card;88,04;4,761904762;4,402;6,6;;C;78,55;9;35,3475;742,2975;706,95;4,761904762;35,3475;7,2
826;222-42-0244;B;Mandalay;Member;Female;Health and beauty;72,11;9;32,4495;681,4395;1/28/2019;13:53;Credit card;648,99;4,761904762;32,4495;7,7;;Naypyitaw;78,55;9;35,3475;742,2975;706,95;4,761904762;35,3475;7,2
827;760-53-9233;A;Yangon;Member;Male;Fashion accessories;41,28;3;6,192;130,032;3/26/2019;18:37;Credit card;123,84;4,761904762;6,192;8,5;;Male;78,55;9;35,3475;742,2975;706,95;4,761904762;35,3475;7,2
828;538-22-0304;C;Naypyitaw;Normal;Male;Electronic accessories;64,95;10;32,475;681,975;3/24/2019;18:27;Cash;649,5;4,761904762;32,475;5,2;;Normal;78,55;9;35,3475;742,2975;706,95;4,761904762;35,3475;7,2
829;416-17-9926;A;Yangon;Member;Female;Electronic accessories;74,22;10;37,11;779,31;01/01/2019;14:42;Credit card;742,2;4,761904762;37,11;4,3;;Fashion accessories;78,55;9;35,3475;742,2975;706,95;4,761904762;35,3475;7,2
830;237-44-6163;A;Yangon;Normal;Male;Electronic accessories;10,56;8;4,224;88,704;1/24/2019;17:43;Cash;84,48;4,761904762;4,224;7,6;;03/01/2019;78,55;9;35,3475;742,2975;706,95;4,761904762;35,3475;7,2
831;636-17-0325;B;Mandalay;Normal;Male;Health and beauty;62,57;4;12,514;262,794;2/25/2019;18:37;Cash;250,28;4,761904762;12,514;9,5;;13;78,55;9;35,3475;742,2975;706,95;4,761904762;35,3475;7,2
832;343-75-9322;B;Mandalay;Member;Female;Sports and travel;11,85;8;4,74;99,54;01/09/2019;16:34;Cash;94,8;4,761904762;4,74;4,1;;190-14-3147;17,97;4;3,594;75,474;71,88;4,761904762;3,594;6,4
833;528-14-9470;A;Yangon;Member;Male;Health and beauty;91,3;1;4,565;95,865;2/14/2019;14:42;Ewallet;91,3;4,761904762;4,565;9,2;;B;17,97;4;3,594;75,474;71,88;4,761904762;3,594;6,4
834;427-45-9297;B;Mandalay;Member;Female;Home and lifestyle;40,73;7;14,2555;299,3655;03/12/2019;11:01;Ewallet;285,11;4,761904762;14,2555;5,4;;Mandalay;17,97;4;3,594;75,474;71,88;4,761904762;3,594;6,4
835;807-34-3742;A;Yangon;Normal;Male;Fashion accessories;52,38;1;2,619;54,999;3/26/2019;19:44;Cash;52,38;4,761904762;2,619;5,8;;Female;17,97;4;3,594;75,474;71,88;4,761904762;3,594;6,4
836;288-62-1085;A;Yangon;Member;Male;Fashion accessories;38,54;5;9,635;202,335;01/09/2019;13:34;Ewallet;192,7;4,761904762;9,635;5,6;;Normal;17,97;4;3,594;75,474;71,88;4,761904762;3,594;6,4
837;670-71-7306;B;Mandalay;Normal;Male;Sports and travel;44,63;6;13,389;281,169;01/02/2019;20:08;Credit card;267,78;4,761904762;13,389;5,1;;Health and beauty;17,97;4;3,594;75,474;71,88;4,761904762;3,594;6,4
838;660-29-7083;C;Naypyitaw;Normal;Male;Electronic accessories;55,87;10;27,935;586,635;1/15/2019;15:01;Cash;558,7;4,761904762;27,935;5,8;;2/23/2019;17,97;4;3,594;75,474;71,88;4,761904762;3,594;6,4
839;271-77-8740;C;Naypyitaw;Member;Female;Sports and travel;29,22;6;8,766;184,086;01/01/2019;11:40;Ewallet;175,32;4,761904762;8,766;5;;20;17,97;4;3,594;75,474;71,88;4,761904762;3,594;6,4
840;497-36-0989;A;Yangon;Normal;Male;Fashion accessories;51,94;3;7,791;163,611;2/15/2019;15:21;Cash;155,82;4,761904762;7,791;7,9;;190-59-3964;47,16;5;11,79;247,59;235,8;4,761904762;11,79;6
841;291-59-1384;B;Mandalay;Normal;Male;Electronic accessories;60,3;1;3,015;63,315;2/28/2019;17:38;Cash;60,3;4,761904762;3,015;6;;B;47,16;5;11,79;247,59;235,8;4,761904762;11,79;6
842;860-73-6466;A;Yangon;Member;Female;Sports and travel;39,47;2;3,947;82,887;03/02/2019;16:16;Credit card;78,94;4,761904762;3,947;5;;Mandalay;47,16;5;11,79;247,59;235,8;4,761904762;11,79;6
843;549-23-9016;C;Naypyitaw;Member;Female;Food and beverages;14,87;2;1,487;31,227;2/13/2019;18:15;Credit card;29,74;4,761904762;1,487;8,9;;Male;47,16;5;11,79;247,59;235,8;4,761904762;11,79;6
844;896-34-0956;A;Yangon;Normal;Male;Fashion accessories;21,32;1;1,066;22,386;1/26/2019;12:43;Cash;21,32;4,761904762;1,066;5,9;;Member;47,16;5;11,79;247,59;235,8;4,761904762;11,79;6
845;804-38-3935;A;Yangon;Member;Male;Electronic accessories;93,78;3;14,067;295,407;1/30/2019;11:32;Credit card;281,34;4,761904762;14,067;5,9;;Food and beverages;47,16;5;11,79;247,59;235,8;4,761904762;11,79;6
846;585-90-0249;A;Yangon;Member;Male;Electronic accessories;73,26;1;3,663;76,923;1/27/2019;18:08;Ewallet;73,26;4,761904762;3,663;9,7;;02/03/2019;47,16;5;11,79;247,59;235,8;4,761904762;11,79;6
847;862-29-5914;C;Naypyitaw;Normal;Female;Sports and travel;22,38;1;1,119;23,499;1/30/2019;17:08;Credit card;22,38;4,761904762;1,119;8,6;;14;47,16;5;11,79;247,59;235,8;4,761904762;11,79;6
848;845-94-6841;C;Naypyitaw;Member;Female;Food and beverages;72,88;9;32,796;688,716;01/08/2019;19:38;Cash;655,92;4,761904762;32,796;4;;191-10-6171;39,62;7;13,867;291,207;277,34;4,761904762;13,867;7,5
849;125-45-2293;A;Yangon;Normal;Female;Fashion accessories;99,1;6;29,73;624,33;1/19/2019;13:11;Cash;594,6;4,761904762;29,73;4,2;;B;39,62;7;13,867;291,207;277,34;4,761904762;13,867;7,5
850;843-73-4724;A;Yangon;Normal;Male;Fashion accessories;74,1;1;3,705;77,805;1/25/2019;11:05;Cash;74,1;4,761904762;3,705;9,2;;Mandalay;39,62;7;13,867;291,207;277,34;4,761904762;13,867;7,5
851;409-33-9708;A;Yangon;Normal;Female;Fashion accessories;98,48;2;9,848;206,808;2/19/2019;10:12;Ewallet;196,96;4,761904762;9,848;9,2;;Female;39,62;7;13,867;291,207;277,34;4,761904762;13,867;7,5
852;658-66-3967;C;Naypyitaw;Normal;Male;Health and beauty;53,19;7;18,6165;390,9465;1/14/2019;15:42;Ewallet;372,33;4,761904762;18,6165;5;;Normal;39,62;7;13,867;291,207;277,34;4,761904762;13,867;7,5
853;866-70-2814;B;Mandalay;Normal;Female;Electronic accessories;52,79;10;26,395;554,295;2/25/2019;11:58;Ewallet;527,9;4,761904762;26,395;10;;Fashion accessories;39,62;7;13,867;291,207;277,34;4,761904762;13,867;7,5
854;160-22-2687;A;Yangon;Member;Female;Health and beauty;95,95;5;23,9875;503,7375;1/23/2019;14:21;Ewallet;479,75;4,761904762;23,9875;8,8;;1/25/2019;39,62;7;13,867;291,207;277,34;4,761904762;13,867;7,5
855;895-03-6665;B;Mandalay;Normal;Female;Fashion accessories;36,51;9;16,4295;345,0195;2/16/2019;10:52;Cash;328,59;4,761904762;16,4295;4,2;;13;39,62;7;13,867;291,207;277,34;4,761904762;13,867;7,5
856;770-42-8960;B;Mandalay;Normal;Male;Food and beverages;21,12;8;8,448;177,408;01/01/2019;19:31;Cash;168,96;4,761904762;8,448;6,3;;191-29-0321;19,77;10;9,885;207,585;197,7;4,761904762;9,885;5
857;748-45-2862;A;Yangon;Member;Female;Home and lifestyle;28,31;4;5,662;118,902;03/07/2019;18:35;Cash;113,24;4,761904762;5,662;8,2;;B;19,77;10;9,885;207,585;197,7;4,761904762;9,885;5
858;234-36-2483;B;Mandalay;Normal;Male;Health and beauty;57,59;6;17,277;362,817;2/15/2019;13:51;Cash;345,54;4,761904762;17,277;5,1;;Mandalay;19,77;10;9,885;207,585;197,7;4,761904762;9,885;5
859;316-66-3011;A;Yangon;Member;Female;Food and beverages;47,63;9;21,4335;450,1035;1/23/2019;12:35;Cash;428,67;4,761904762;21,4335;5;;Female;19,77;10;9,885;207,585;197,7;4,761904762;9,885;5
860;848-95-6252;C;Naypyitaw;Member;Female;Home and lifestyle;86,27;1;4,3135;90,5835;2/20/2019;13:24;Ewallet;86,27;4,761904762;4,3135;7;;Member;19,77;10;9,885;207,585;197,7;4,761904762;9,885;5
861;840-76-5966;A;Yangon;Member;Male;Sports and travel;12,76;2;1,276;26,796;01/08/2019;18:06;Ewallet;25,52;4,761904762;1,276;7,8;;Fashion accessories;19,77;10;9,885;207,585;197,7;4,761904762;9,885;5
862;152-03-4217;B;Mandalay;Normal;Female;Home and lifestyle;11,28;9;5,076;106,596;3/17/2019;11:55;Credit card;101,52;4,761904762;5,076;4,3;;2/27/2019;19,77;10;9,885;207,585;197,7;4,761904762;9,885;5
863;533-66-5566;B;Mandalay;Normal;Female;Home and lifestyle;51,07;7;17,8745;375,3645;01/12/2019;11:42;Cash;357,49;4,761904762;17,8745;7;;18;19,77;10;9,885;207,585;197,7;4,761904762;9,885;5
864;124-31-1458;A;Yangon;Member;Female;Electronic accessories;79,59;3;11,9385;250,7085;01/08/2019;14:30;Cash;238,77;4,761904762;11,9385;6,6;;192-98-7397;12,78;1;0,639;13,419;12,78;4,761904762;0,639;9,5
865;176-78-1170;C;Naypyitaw;Member;Male;Health and beauty;33,81;3;5,0715;106,5015;1/26/2019;15:11;Ewallet;101,43;4,761904762;5,0715;7,3;;C;12,78;1;0,639;13,419;12,78;4,761904762;0,639;9,5
866;361-59-0574;B;Mandalay;Member;Male;Sports and travel;90,53;8;36,212;760,452;3/15/2019;14:48;Credit card;724,24;4,761904762;36,212;6,5;;Naypyitaw;12,78;1;0,639;13,419;12,78;4,761904762;0,639;9,5
867;101-81-4070;C;Naypyitaw;Member;Female;Health and beauty;62,82;2;6,282;131,922;1/17/2019;12:36;Ewallet;125,64;4,761904762;6,282;4,9;;Male;12,78;1;0,639;13,419;12,78;4,761904762;0,639;9,5
868;631-34-1880;C;Naypyitaw;Member;Male;Food and beverages;24,31;3;3,6465;76,5765;01/08/2019;19:09;Credit card;72,93;4,761904762;3,6465;4,3;;Normal;12,78;1;0,639;13,419;12,78;4,761904762;0,639;9,5
869;852-82-2749;A;Yangon;Normal;Male;Sports and travel;64,59;4;12,918;271,278;01/06/2019;13:35;Ewallet;258,36;4,761904762;12,918;9,3;;Fashion accessories;12,78;1;0,639;13,419;12,78;4,761904762;0,639;9,5
870;873-14-6353;A;Yangon;Member;Male;Food and beverages;24,82;7;8,687;182,427;2/16/2019;10:33;Credit card;173,74;4,761904762;8,687;7,1;;01/08/2019;12,78;1;0,639;13,419;12,78;4,761904762;0,639;9,5
871;584-66-4073;C;Naypyitaw;Normal;Male;Fashion accessories;56,5;1;2,825;59,325;3/13/2019;15:45;Ewallet;56,5;4,761904762;2,825;9,6;;14;12,78;1;0,639;13,419;12,78;4,761904762;0,639;9,5
872;544-55-9589;B;Mandalay;Member;Female;Electronic accessories;21,43;10;10,715;225,015;1/28/2019;11:51;Cash;214,3;4,761904762;10,715;6,2;;195-06-0432;81,01;3;12,1515;255,1815;243,03;4,761904762;12,1515;9,3
873;166-19-2553;A;Yangon;Member;Male;Sports and travel;89,06;6;26,718;561,078;1/18/2019;17:26;Cash;534,36;4,761904762;26,718;9,9;;A;81,01;3;12,1515;255,1815;243,03;4,761904762;12,1515;9,3
874;737-88-5876;A;Yangon;Member;Male;Home and lifestyle;23,29;4;4,658;97,818;3/19/2019;11:52;Credit card;93,16;4,761904762;4,658;5,9;;Yangon;81,01;3;12,1515;255,1815;243,03;4,761904762;12,1515;9,3
875;154-87-7367;C;Naypyitaw;Normal;Male;Home and lifestyle;65,26;8;26,104;548,184;3/15/2019;14:04;Ewallet;522,08;4,761904762;26,104;6,3;;Male;81,01;3;12,1515;255,1815;243,03;4,761904762;12,1515;9,3
876;885-56-0389;C;Naypyitaw;Member;Male;Fashion accessories;52,35;1;2,6175;54,9675;02/12/2019;17:49;Cash;52,35;4,761904762;2,6175;4;;Member;81,01;3;12,1515;255,1815;243,03;4,761904762;12,1515;9,3
877;608-05-3804;B;Mandalay;Member;Male;Electronic accessories;39,75;1;1,9875;41,7375;2/25/2019;20:19;Cash;39,75;4,761904762;1,9875;6,1;;Home and lifestyle;81,01;3;12,1515;255,1815;243,03;4,761904762;12,1515;9,3
878;448-61-3783;A;Yangon;Normal;Female;Electronic accessories;90,02;8;36,008;756,168;3/21/2019;16:08;Credit card;720,16;4,761904762;36,008;4,5;;1/13/2019;81,01;3;12,1515;255,1815;243,03;4,761904762;12,1515;9,3
879;761-49-0439;B;Mandalay;Member;Female;Electronic accessories;12,1;8;4,84;101,64;1/19/2019;10:17;Ewallet;96,8;4,761904762;4,84;8,6;;12;81,01;3;12,1515;255,1815;243,03;4,761904762;12,1515;9,3
880;490-95-0021;B;Mandalay;Member;Female;Food and beverages;33,21;10;16,605;348,705;01/08/2019;14:25;Ewallet;332,1;4,761904762;16,605;6;;196-01-2849;73,38;7;25,683;539,343;513,66;4,761904762;25,683;9,5
881;115-38-7388;C;Naypyitaw;Member;Female;Fashion accessories;10,18;8;4,072;85,512;3/30/2019;12:51;Credit card;81,44;4,761904762;4,072;9,5;;C;73,38;7;25,683;539,343;513,66;4,761904762;25,683;9,5
882;311-13-6971;B;Mandalay;Member;Male;Sports and travel;31,99;10;15,995;335,895;2/20/2019;15:18;Credit card;319,9;4,761904762;15,995;9,9;;Naypyitaw;73,38;7;25,683;539,343;513,66;4,761904762;25,683;9,5
883;291-55-6563;A;Yangon;Member;Female;Home and lifestyle;34,42;6;10,326;216,846;3/30/2019;12:45;Ewallet;206,52;4,761904762;10,326;7,5;;Female;73,38;7;25,683;539,343;513,66;4,761904762;25,683;9,5
884;548-48-3156;A;Yangon;Member;Female;Food and beverages;83,34;2;8,334;175,014;3/19/2019;13:37;Cash;166,68;4,761904762;8,334;7,6;;Member;73,38;7;25,683;539,343;513,66;4,761904762;25,683;9,5
885;460-93-5834;A;Yangon;Normal;Male;Sports and travel;45,58;7;15,953;335,013;1/13/2019;10:03;Cash;319,06;4,761904762;15,953;5;;Fashion accessories;73,38;7;25,683;539,343;513,66;4,761904762;25,683;9,5
886;325-89-4209;A;Yangon;Member;Male;Food and beverages;87,9;1;4,395;92,295;02/05/2019;19:42;Ewallet;87,9;4,761904762;4,395;6,7;;02/10/2019;73,38;7;25,683;539,343;513,66;4,761904762;25,683;9,5
887;884-80-6021;A;Yangon;Member;Female;Electronic accessories;73,47;10;36,735;771,435;3/23/2019;13:14;Ewallet;734,7;4,761904762;36,735;9,5;;13;73,38;7;25,683;539,343;513,66;4,761904762;25,683;9,5
888;137-74-8729;C;Naypyitaw;Normal;Female;Fashion accessories;12,19;8;4,876;102,396;3/13/2019;12:47;Ewallet;97,52;4,761904762;4,876;6,8;;197-77-7132;91,56;8;36,624;769,104;732,48;4,761904762;36,624;6
889;880-46-5796;A;Yangon;Member;Male;Sports and travel;76,92;10;38,46;807,66;3/17/2019;19:53;Ewallet;769,2;4,761904762;38,46;5,6;;B;91,56;8;36,624;769,104;732,48;4,761904762;36,624;6
890;389-70-2397;C;Naypyitaw;Normal;Female;Health and beauty;83,66;5;20,915;439,215;2/21/2019;10:26;Cash;418,3;4,761904762;20,915;7,2;;Mandalay;91,56;8;36,624;769,104;732,48;4,761904762;36,624;6
891;114-35-5271;B;Mandalay;Normal;Female;Electronic accessories;57,91;8;23,164;486,444;02/07/2019;15:06;Cash;463,28;4,761904762;23,164;8,1;;Male;91,56;8;36,624;769,104;732,48;4,761904762;36,624;6
892;607-76-6216;C;Naypyitaw;Member;Female;Fashion accessories;92,49;5;23,1225;485,5725;03/02/2019;16:35;Credit card;462,45;4,761904762;23,1225;8,6;;Member;91,56;8;36,624;769,104;732,48;4,761904762;36,624;6
893;715-20-1673;B;Mandalay;Normal;Male;Electronic accessories;28,38;5;7,095;148,995;03/06/2019;20:57;Cash;141,9;4,761904762;7,095;9,4;;Electronic accessories;91,56;8;36,624;769,104;732,48;4,761904762;36,624;6
894;811-35-1094;B;Mandalay;Member;Male;Electronic accessories;50,45;6;15,135;317,835;02/06/2019;15:16;Credit card;302,7;4,761904762;15,135;8,9;;01/12/2019;91,56;8;36,624;769,104;732,48;4,761904762;36,624;6
895;699-88-1972;B;Mandalay;Normal;Male;Health and beauty;99,16;8;39,664;832,944;1/28/2019;17:47;Credit card;793,28;4,761904762;39,664;4,2;;18;91,56;8;36,624;769,104;732,48;4,761904762;36,624;6
896;781-84-8059;C;Naypyitaw;Normal;Male;Fashion accessories;60,74;7;21,259;446,439;1/18/2019;16:23;Ewallet;425,18;4,761904762;21,259;5;;198-66-9832;72,04;2;7,204;151,284;144,08;4,761904762;7,204;9,5
897;409-49-6995;C;Naypyitaw;Member;Female;Food and beverages;47,27;6;14,181;297,801;02/05/2019;10:17;Cash;283,62;4,761904762;14,181;8,8;;B;72,04;2;7,204;151,284;144,08;4,761904762;7,204;9,5
898;725-54-0677;C;Naypyitaw;Member;Male;Health and beauty;85,6;7;29,96;629,16;03/02/2019;13:50;Cash;599,2;4,761904762;29,96;5,3;;Mandalay;72,04;2;7,204;151,284;144,08;4,761904762;7,204;9,5
899;146-09-5432;A;Yangon;Member;Male;Food and beverages;35,04;9;15,768;331,128;02/09/2019;19:17;Ewallet;315,36;4,761904762;15,768;4,6;;Female;72,04;2;7,204;151,284;144,08;4,761904762;7,204;9,5
900;377-79-7592;C;Naypyitaw;Member;Female;Electronic accessories;44,84;9;20,178;423,738;1/14/2019;14:00;Credit card;403,56;4,761904762;20,178;7,5;;Member;72,04;2;7,204;151,284;144,08;4,761904762;7,204;9,5
901;509-10-0516;B;Mandalay;Normal;Male;Home and lifestyle;45,97;4;9,194;193,074;02/09/2019;12:02;Ewallet;183,88;4,761904762;9,194;5,1;;Fashion accessories;72,04;2;7,204;151,284;144,08;4,761904762;7,204;9,5
902;595-94-9924;A;Yangon;Member;Female;Health and beauty;27,73;5;6,9325;145,5825;3/26/2019;20:21;Credit card;138,65;4,761904762;6,9325;4,2;;02/04/2019;72,04;2;7,204;151,284;144,08;4,761904762;7,204;9,5
903;865-41-9075;A;Yangon;Normal;Male;Food and beverages;11,53;7;4,0355;84,7455;1/28/2019;17:35;Cash;80,71;4,761904762;4,0355;8,1;;19;72,04;2;7,204;151,284;144,08;4,761904762;7,204;9,5
904;545-07-8534;C;Naypyitaw;Normal;Female;Health and beauty;58,32;2;5,832;122,472;2/14/2019;12:42;Ewallet;116,64;4,761904762;5,832;6;;198-84-7132;40,61;9;18,2745;383,7645;365,49;4,761904762;18,2745;7
905;118-62-1812;C;Naypyitaw;Member;Female;Home and lifestyle;78,38;4;15,676;329,196;3/24/2019;17:56;Cash;313,52;4,761904762;15,676;7,9;;B;40,61;9;18,2745;383,7645;365,49;4,761904762;18,2745;7
906;450-42-3339;C;Naypyitaw;Normal;Male;Health and beauty;84,61;10;42,305;888,405;02/09/2019;18:58;Credit card;846,1;4,761904762;42,305;8,8;;Mandalay;40,61;9;18,2745;383,7645;365,49;4,761904762;18,2745;7
907;851-98-3555;B;Mandalay;Normal;Female;Health and beauty;82,88;5;20,72;435,12;3/24/2019;14:08;Credit card;414,4;4,761904762;20,72;6,6;;Male;40,61;9;18,2745;383,7645;365,49;4,761904762;18,2745;7
908;186-71-5196;A;Yangon;Member;Female;Food and beverages;79,54;2;7,954;167,034;3/27/2019;16:30;Ewallet;159,08;4,761904762;7,954;6,2;;Member;40,61;9;18,2745;383,7645;365,49;4,761904762;18,2745;7
909;624-01-8356;B;Mandalay;Normal;Female;Home and lifestyle;49,01;10;24,505;514,605;1/27/2019;10:44;Credit card;490,1;4,761904762;24,505;4,2;;Fashion accessories;40,61;9;18,2745;383,7645;365,49;4,761904762;18,2745;7
910;313-66-9943;B;Mandalay;Member;Female;Food and beverages;29,15;3;4,3725;91,8225;3/27/2019;20:29;Credit card;87,45;4,761904762;4,3725;7,3;;01/02/2019;40,61;9;18,2745;383,7645;365,49;4,761904762;18,2745;7
911;151-27-8496;C;Naypyitaw;Normal;Female;Electronic accessories;56,13;4;11,226;235,746;1/19/2019;11:43;Ewallet;224,52;4,761904762;11,226;8,6;;13;40,61;9;18,2745;383,7645;365,49;4,761904762;18,2745;7
912;453-33-6436;A;Yangon;Normal;Female;Home and lifestyle;93,12;8;37,248;782,208;02/07/2019;10:09;Cash;744,96;4,761904762;37,248;6,8;;199-75-8169;15,81;10;7,905;166,005;158,1;4,761904762;7,905;8,6
913;522-57-8364;A;Yangon;Member;Male;Fashion accessories;51,34;8;20,536;431,256;1/31/2019;10:00;Ewallet;410,72;4,761904762;20,536;7,6;;A;15,81;10;7,905;166,005;158,1;4,761904762;7,905;8,6
914;459-45-2396;A;Yangon;Member;Female;Food and beverages;99,6;3;14,94;313,74;2/25/2019;18:45;Cash;298,8;4,761904762;14,94;5,8;;Yangon;15,81;10;7,905;166,005;158,1;4,761904762;7,905;8,6
915;717-96-4189;C;Naypyitaw;Normal;Female;Electronic accessories;35,49;6;10,647;223,587;02/02/2019;12:40;Cash;212,94;4,761904762;10,647;4,1;;Male;15,81;10;7,905;166,005;158,1;4,761904762;7,905;8,6
916;722-13-2115;C;Naypyitaw;Member;Male;Sports and travel;42,85;1;2,1425;44,9925;3/14/2019;15:36;Credit card;42,85;4,761904762;2,1425;9,3;;Member;15,81;10;7,905;166,005;158,1;4,761904762;7,905;8,6
917;749-81-8133;A;Yangon;Normal;Female;Fashion accessories;94,67;4;18,934;397,614;03/11/2019;12:04;Cash;378,68;4,761904762;18,934;6,8;;Sports and travel;15,81;10;7,905;166,005;158,1;4,761904762;7,905;8,6
918;777-67-2495;B;Mandalay;Normal;Male;Home and lifestyle;68,97;3;10,3455;217,2555;2/22/2019;11:26;Ewallet;206,91;4,761904762;10,3455;8,7;;03/06/2019;15,81;10;7,905;166,005;158,1;4,761904762;7,905;8,6
919;636-98-3364;B;Mandalay;Member;Female;Electronic accessories;26,26;3;3,939;82,719;03/02/2019;12:36;Ewallet;78,78;4,761904762;3,939;6,3;;12;15,81;10;7,905;166,005;158,1;4,761904762;7,905;8,6
